ORGANISM_ID,ORGANISM_NAME,NCBI_TEXONOMY_ID
876,Plasmodium falciparum HB3,137071
877,Gentianella amarella,137095
878,Tetraclinis articulata,13717
879,Selaginella tamariscina,137178
880,Rheum palmatum,137221
881,Rheum undulatum,137227
882,Aerococcus,1375
883,Sepsis,137507
884,Kina,137513
885,Arcyria,137620
886,Arcyria cinerea,137621
887,Persicaria pensylvanica,137687
888,Polygonum aviculare,137693
889,Aerococcus viridans,1377
890,Laurencia obtusa,137763
891,Streptomyces sp. MB-PO13,1377993
892,Atopobium minutum,1381
893,Atopobium parvulum,1382
894,Cladiella krempfi,1382565
895,Klyxum flaccidum,1382569
896,Aspergillus sclerotiorum,138282
897,Plasmodium vinckei petteri,138298
898,Janus,1385265
899,Veronica persica,138560
900,Bacillus,1386
901,Mendi termite,138608
902,Enterovirus C,138950
903,Enterovirus C,138953
904,Borrelia burgdorferi,139
905,Bacillus amyloliquefaciens,1390
906,Heterocapsa circularisquama,139025
907,Baeospora myosura,139080
908,anthrax,1392
909,Brevibacillus brevis,1393
910,Thelephora vialis,139392
911,Mimetica,1395737
912,Empoasca,139594
913,Empoasca fabae,139595
914,Bacillus cereus,1396
915,Botryotinia squamosa,139640
916,Bacillus circulans,1397
917,Bacillus coagulans,1398
918,Plagiochila stephensoniana,139841
919,Cryptosphaeria,140164
920,Eutypella,140192
921,Bacillus licheniformis,1402
922,Smilax,1402161
923,sour cherry,140311
924,Bacillus megaterium,1404
925,Cunonia macrophylla,140420
926,Bacillus mycoides,1405
927,Eutypella scoparia,140560
928,Aspergillus pseudoglaucus,1405805
929,Paenibacillus polymyxa,1406
930,Bacillus pumilus,1408
931,Vela,1408220
932,Scabies,1408500
933,Schoenoplectus acutus,140885
934,Bacillus sp.,1409
935,Monophylla,1410178
936,Lawsonia inermis,141191
937,Hypoestes aristata,141314
938,Calotropis procera,141467
939,Cynanchum stoloniferum,141507
940,Cerbera manghas,141545
941,Geissospermum laeve,141565
942,Voacanga africana,141630
943,Ala,1416571
944,Lysinibacillus sphaericus,1421
945,Alia,1421180
946,Geobacillus stearothermophilus,1422
947,Bacillus subtilis,1423
948,Vibrio ichthyoenteri,142461
949,Harpalyce brasiliana,142522
950,Eubacterium sp.,142586
951,Dendrobium moniliforme,142614
952,Bacillus thermoproteolyticus,1427
953,Stellera chamaejasme,142738
954,Pannus,1427526
955,Norovirus,142786
956,Bacillus thuringiensis,1428
957,Biomphalaria peregrina,142893
958,Lista,1429834
959,Halenospora,1432242
960,Mycosphaerella arachidis,143450
961,Plasmopara viticola,143451
962,Pseudoperonospora cubensis,143453
963,Herdmania,1434919
964,Phyllosticta spinarum,143791
965,Mobiluncus curtisii subsp. curtisii,144177
966,Pyracantha fortuneana,144562
967,Tetraselmis helgolandica,1445872
968,Diploicia canescens,144695
969,spotted sea hare,144766
970,Aplysia fasciata,144767
971,Methanothermobacter thermautotrophicus,145262
972,Illicium oligandrum,145286
973,Staphylococcus hominis subsp. novobiosepticus,145393
974,Amathia convoluta,145466
975,Brassica rapa subsp. oleifera,145471
976,Deroceras reticulatum,145610
977,Theba pisana,145622
978,Malva sylvestris,145754
979,Okeania,1458928
980,Colletotrichum circinans,145973
981,Ophioparma ventosa,145978
982,Bougainvillea spectabilis,146096
983,Pyrenula,146308
984,Paenibacillus larvae,1464
985,Brevibacillus laterosporus,1465
986,Chloranthus serratus,146543
987,Bacillus lentus,1467
988,Puma,146712
989,Callosobruchus chinensis,146774
990,Dictyophora indusiata,146777
991,Corynebacterium simulans,146827
992,Chrysanthemum indicum,146995
993,Himalayan yew,147273
994,Sporosarcina pasteurii,1474
995,Staphylococcus saprophyticus subsp. saprophyticus,147452
996,Human rhinovirus A18,147674
997,Human rhinovirus A45,147676
998,Human rhinovirus B6,147681
999,Human rhinovirus B42,147683
1000,Rhinovirus A,147711
1001,Rhinovirus B,147712
1002,Human rhinovirus B5,147714
1003,Magnaporthiopsis poae,148304
1004,Magnaporthe grisea,148305
1005,Valsa ambiens,148335
1006,Clostridium,1485
1007,Anemia myriophylla,148554
1008,Parapiptadenia rigida,148713
1009,Clostridium acetobutylicum,1488
1010,[Clostridium] bifermentans,1490
1011,Clostridium botulinum,1491
1012,Clostridium butyricum,1492
1013,Setaria faberi,149378
1014,Setaria verticillata,149379
1015,Salmonella enterica subsp. enterica serovar Enteritidis,149539
1016,[Clostridium] difficile,1496
1017,Angylocalyx pynaertii,149630
1018,Bacillus subtilis subsp. globigii,1496303
1019,Clostridium histolyticum,1498
1020,Staphylococcus fleurettii,150056
1021,wapato,15008
1022,Clostridium pasteurianum,1501
1023,Clostridium perfringens,1502
1024,Niso,1502585
1025,Culicinomyces,150370
1026,Stilbella,150382
1027,Clostridium septicum,1504
1028,[Clostridium] sordellii,1505
1029,Ophiostoma minus,150568
1030,Automate,150701
1031,Clostridium sporogenes,1509
1032,Human rhinovirus B17,150904
1033,hopshrub,151065
1034,[Clostridium] sticklandii,1511
1035,Clypearia,1511276
1036,Clostridium symbiosum,1512
1037,Clostridium tetani,1513
1038,limber pine,151559
1039,Dendronephthya gigantea,151771
1040,Thalassotalea,1518149
1041,Clostridium beijerinckii,1520
1042,Trichobotrys,1520156
1043,Trichobotrys effusa,1520157
1044,Fritillaria pallidiflora,152091
1045,Magnolia ovata,152188
1046,Clostridium innocuum,1522
1047,Tinospora sinensis,152349
1048,Pericampylus glaucus,152355
1049,Cocculus orbiculatus,152358
1050,Sinomenium acutum,152363
1051,Cyclea barbata,152373
1052,Butyriboletus,1524449
1053,Burkholderia ambifaria,152480
1054,Burkholderia dolosa,152500
1055,Muscodor albus,152623
1056,[Clostridium] aminovalericum,1527
1057,Clostridium cadaveris,1529
1058,Lactarius lignyotus,152938
1059,Comanthus parvicirrus,1529418
1060,Lactarius uvidus,152949
1061,Alopecurus,15303
1062,[Clostridium] clostridioforme,1531
1063,Geobacillus toebii,153151
1064,Blautia coccoides,1532
1065,Clavularia viridis,153213
1066,Clavularia koellikeri,153214
1067,Clostridium fallax,1533
1068,Lepidium meyenii,153348
1069,Beata magna,153390
1070,Clostridium kluyveri,1534
1071,Vitis thunbergii,153476
1072,Vitis sinocinerea,153477
1073,[Clostridium] leptum,1535
1074,Styrax agrestis,153522
1075,Styrax tonkinensis,153559
1076,Buxus microphylla,153571
1077,Sarcococca saligna,153583
1078,Torrubiella <Cordycipitaceae>,153665
1079,Conoideocrella luteorostrata,153666
1080,Clostridium malenominatum,1539
1081,Asterospicularia laurae,1540332
1082,[Clostridium] hathewayi,154046
1083,Clostridium novyi,1542
1084,Colon,1542223
1085,Dendrobium crepidatum,154289
1086,Glossodoris,154628
1087,Erysipelatoclostridium ramosum,1547
1088,Clostridium sporosphaeroides,1549
1089,Aspergillus stellatus,1549217
1090,Euphorbia helioscopia,154990
1091,Clostridium subterminale,1550
1092,Anogeissus acuminata,155018
1093,Terminalia bellirica,155021
1094,black myrobalan,155022
1095,Ballota hispanica,155229
1096,Leishmania mexicana venezuelensis,155283
1097,Lindera fruticosa,155292
1098,Litsea cubeba,155299
1099,Guarea guidonia,155637
1100,chinaberry,155640
1101,Streptococcus entericus,155680
1102,Cunninghamella bainieri,155725
1103,Chaetomium cupreum,155874
1104,Caulobacter vibrioides,155892
1105,Clostridium tertium,1559
1106,Isabella,1560370
1107,Clostridium baratii,1561
1108,Anabaena torulosa,156211
1109,Neopestalotiopsis,1562158
1110,Karenia brevis,156230
1111,Leptadenia hastata,156241
1112,Garcinia intermedia,156481
1113,Symphonia globulifera,156483
1114,Calonectria canadiana,156632
1115,Sporosarcina,1569
1116,Sporosarcina ureae,1571
1117,Phyllidia coelestis,157139
1118,Corymbia,157310
1119,Cervus canadensis,1574408
1120,Lichina pygmaea,157483
1121,Antrodia heteromorpha,157704
1122,Daedalea dickinsii,157706
1123,Oligoporus tephroleucus,157707
1124,Pleurobranchus,157720
1125,Conticribra weissflogii,1577725
1126,mung bean,157791
1127,Lactobacillus,1578
1128,Lactobacillus acidophilus,1579
1129,Treponema denticola,158
1130,Retusa,158038
1131,Phaeomoniella chlamydospora,158046
1132,Leishmania martiniquensis,1580590
1133,white panic,158098
1134,Dutch grass,158174
1135,Lactobacillus casei,1582
1136,Astragalus penduliflorus,158323
1137,Lactobacillus delbrueckii,1584
1138,Folsomia candida,158441
1139,Manchurian birthwort,158555
1140,Pycnoporus coccineus,158605
1141,Trametes sanguinea,158606
1142,Lyngbya majuscula,158786
1143,Enterobacter hormaechei,158836
1144,Staphylococcus aureus subsp. aureus Mu50,158878
1145,Staphylococcus aureus subsp. aureus N315,158879
1146,Calophyllum inophyllum,158927
1147,Brachyspira hyodysenteriae,159
1148,Lactobacillus arizonae,1590
1149,Atalantia monophylla,159025
1150,Clausena anisata,159034
1151,Clausena harmandiana,159036
1152,Clausena lansium,159037
1153,Clausena wallichii,159038
1154,Glycosmis chlorosperma,159042
1155,Toddalia asiatica,159068
1156,Zanthoxylum ailanthoides,159071
1157,Lactobacillus sp.,1591
1158,Ainigmaptilon,1593385
1159,Clavelina,159416
1160,timothy,15957
1161,Lactobacillus gasseri,1596
1162,Bulinus africanus,159640
1163,Anacyclus pyrethrum,159698
1164,Lactobacillus reuteri,1598
1165,Lactobacillus sakei,1599
1166,Ricinus,160061
1167,Heia,1603193
1168,Penstemon barbatus,160364
1169,Alternaria longipes,160389
1170,Clostridium lactatifermentans,160404
1171,Pseudomonas putida KT2440,160488
1172,Clivia miniata,16049
1173,Streptococcus pyogenes (serotype 1 / M1 GAS),160490
1174,Leptochloa,160553
1175,Chaos,160821
1176,Thrips palmi,161013
1177,Thrips tabaci,161014
1178,Lemna aequinoctialis,161097
1179,Lactobacillus fermentum,1613
1180,woad,161756
1181,beet,161934
1182,Ammannia,162021
1183,Ammannia baccifera,162022
1184,Rotala indica,162024
1185,Sclerospora graminicola,162130
1186,Human metapneumovirus,162145
1187,Picea asperata,162306
1188,Metapneumovirus,162387
1189,Lactobacillus salivarius,1624
1190,Aspergillus nidulans,162425
1191,Influenza A virus (A/Taiwan/4845/1999(H1N1)),162536
1192,Lentinus connatus,1628009
1193,Zasmidium citrigriseum,1629917
1194,Pleurobranchus forskalii,1631834
1195,Halichondria okadai,163232
1196,Doru,163242
1197,Lactobacillus vaginalis,1633
1198,Gigartina bracteata,163338
1199,Rhodophyllis membranacea,163341
1200,Monsonia speciosa,163694
1201,Listeria,1637
1202,Tritoniopsis,1637250
1203,Listeria ivanovii,1638
1204,Frankliniella intonsa,163893
1205,Listeria monocytogenes,1639
1206,Listeria seeligeri,1640
1207,Listeria grayi,1641
1208,Listeria innocua,1642
1209,Balanus improvisus,164413
1210,Fadogia ancylantha,164500
1211,Ucla,1647203
1212,Erysipelothrix rhusiopathiae,1648
1213,Veronica longifolia,165317
1214,Chinese angelica,165353
1215,Cortinarius infractus,165398
1216,Actinomyces,1654
1217,Hansenia forbesii,165499
1218,Actinomyces naeslundii,1655
1219,Blissus occiduus,1655881
1220,Actinomyces viscosus,1656
1221,Heraeus,1656782
1222,Sphingobium,165695
1223,Actinobaculum suis,1657
1224,Magnaporthe salvinii,165778
1225,Anaerococcus,165779
1226,Latrunculia brevis,1658078
1227,Microxina,1658100
1228,Pachypellina,1658102
1229,Actinomyces israelii,1659
1230,Exserohilum rostratum,1659837
1231,Sanghuangporus,1659840
1232,Actinomyces odontolyticus,1660
1233,Ditylenchus dipsaci,166011
1234,Trueperella pyogenes,1661
1235,Arthrobacter,1663
1236,Tetragonisca angustula,166442
1237,Arthrobacter globiformis,1665
1238,Arthrinium sacchari,166626
1239,Cladosporium cucumerinum,166633
1240,Arthrobacter sp.,1667
1241,Montanoa hibiscifolia,166991
1242,Montanoa leucantha,166995
1243,Arthrobacter citreus,1670
1244,Arthrobacter oxydans,1671
1245,Isca,1672066
1246,Human rhinovirus strain Hanks,167323
1247,Vetiveria zizanioides,167337
1248,Inonotus obliquus,167356
1249,Cyanobium,167375
1250,Houttuynia cordata,16752
1251,Stemona tuberosa,167572
1252,Velutina,1676592
1253,Alternaria mali,167741
1254,Bifidobacterium,1678
1255,Eurythoe complanata,167815
1256,Cannabis sativa subsp. sativa,1678924
1257,Symplocos chinensis,167894
1258,Bifidobacterium longum subsp. longum,1679
1259,Ajuga decumbens,167911
1260,golden dewdrops,167917
1261,Bifidobacterium adolescentis,1680
1262,Bifidobacterium bifidum,1681
1263,Bifidobacterium longum subsp. infantis,1682
1264,Laribacter hongkongensis,168471
1265,Penicillium arenicola,168477
1266,Buddleja crispa,168493
1267,Buddleja globosa,168495
1268,Bifidobacterium breve,1685
1269,striped riceborer,168631
1270,Salinispora,168694
1271,Salinispora tropica,168695
1272,Salinispora arenicola,168697
1273,Bifidobacterium dentium,1689
1274,Verrucaria,168925
1275,Alangium chinense,16897
1276,Cornus officinalis,16906
1277,Human rhinovirus sp.,169066
1278,Cornus walteri,16907
1279,Guignardia aesculi,169186
1280,Camptotheca acuminata,16922
1281,Glinus lotoides,169249
1282,Corynebacterium aurimucosum,169292
1283,Fusarium solani,169388
1284,Bifidobacterium pseudolongum,1694
1285,Rhis,169493
1286,Brevibacterium,1696
1287,Tagetes lucida,169606
1288,Corynebacterium ammoniigenes,1697
1289,Arcyria ferruginea,1697574
1290,Brevibacterium epidermidis,1698
1291,Arthrobacter gandavensis,169960
1292,Listeria monocytogenes strain EGD-e,169963
1293,Streptococcus pneumoniae TIGR4,170187
1294,Caldora,1702237
1295,Caldora penicillata,1702241
1296,Brevibacterium linens,1703
1297,Mitragyna speciosa,170351
1298,Measles virus genotype D6,170527
1299,Measles virus genotype D7,170529
1300,Pteris multifida,170715
1301,Tritoniopsis elegans,1707732
1302,Cellulosimonas fimi,1708
1303,Melinda,170907
1304,Thai lime,170989
1305,Leptospira,171
1306,Photuris pensylvanica,1710587
1307,Streptococcus pneumoniae R6,171101
1308,Acer maximowiczianum,171213
1309,Corynebacterium,1716
1310,Inquilinus limosus,171674
1311,Corynebacterium diphtheriae,1717
1312,Corynebacterium glutamicum,1718
1313,Helleborus orientalis,171898
1314,Corynebacterium pseudotuberculosis,1719
1315,Helleborus thibetanus,171900
1316,maranon,171929
1317,Corynebacterium sp.,1720
1318,Amphimallon majale,1720622
1319,Ormosia,1720826
1320,Coniella,172190
1321,Pilidiella eucalyptorum,172191
1322,Corynebacterium xerosis,1725
1323,Broussonetia papyrifera,172644
1324,Arcytophyllum thymifolium,172780
1325,Tor,172918
1326,Leptospira interrogans,173
1327,Eubacterium,1730
1328,Pestalotiopsis adusta,173179
1329,Pestalotiopsis disseminata,173182
1330,Pestalotiopsis neglecta,173184
1331,Pestalotiopsis palmarum,173185
1332,Trachinotus falcatus,173331
1333,Eubacterium biforme,1735
1334,Saccharothrix algeriensis,173560
1335,Eubacterium limosum,1736
1336,Delphacodes,173790
1337,Didymochlaena truncatula,173906
1338,Lysichiton camtschatcensis,174226
1339,Propionibacterium,1743
1340,Galanga,1745512
1341,Rumex crispus,174649
1342,Propionicibacterium acnes,1747
1343,Sphaerius,174920
1344,finger-root,174970
1345,Uvaria grandiflora,174973
1346,Uvaria hamiltonii,174975
1347,Propionicibacterium propionicum,1750
1348,Primula vulgaris,175104
1349,Irena,175118
1350,Prunella,175132
1351,Thermoanaerobacter,1754
1352,Andrographis paniculata,175694
1353,Actinobacteria <class>,1760
1354,Eos,176063
1355,Aspergillus ochraceopetaliformis,176175
1356,Aspergillus pseudodeflectus,176178
1357,Beauveria bassiana,176275
1358,Staphylococcus epidermidis str. RP62A,176279
1359,Staphylococcus epidermidis ATCC 12228,176280
1360,Listeria monocytogenes ATCC 19115,176281
1361,Mycobacterium,1763
1362,Mycobacterium avium,1764
1363,Lobaria scrobiculata,176461
1364,Mycobacterium bovis,1765
1365,Solenopsis saevissima,176597
1366,Mycobacterium fortuitum,1766
1367,Hofmeisteria schaffneri,176606
1368,Ageratina adenophora,176616
1369,Mycobacterium intracellulare,1767
1370,Mycobacterium kansasii,1768
1371,Mycobacterium leprae,1769
1372,Paraboeremia,1769962
1373,Mycobacterium avium paratuberculosis,1770
1374,Mycobacterium phlei,1771
1375,Mycobacterium smegmatis,1772
1376,Agra,177257
1377,Mycobacterium tuberculosis,1773
1378,Mycobacterium chelonae chelonae,1774
1379,Francisella tularensis subsp. tularensis str. SCHU S4,177416
1380,Lia,177434
1381,Mycobacterium flavescens,1776
1382,Mycobacterium gordonae,1778
1383,Cheumatopsyche,177865
1384,Verongiida,1779151
1385,Batzella,1779225
1386,Mycobacterium malmoense,1780
1387,Mycobacterium marinum,1781
1388,Calyptranthes pallens,178121
1389,Syncarpia glomulifera,178137
1390,Phaeosphaeria fuckelii,178153
1391,Mycobacterium scrofulaceum,1783
1392,Mycobacterium simiae,1784
1393,Acanthostrongylophora,178473
1394,Mycobacterium sp.,1785
1395,Amphimedon,178513
1396,Aka,178515
1397,Amphimedon viridis,178517
1398,Sarcodon scabrosus,178525
1399,Boletopsis leucomelaena,178527
1400,Callyspongia,178537
1401,Haliclona vansoesti,178543
1402,Xestospongia,178550
1403,giant barrel sponge,178552
1404,Fusarium oxysporum f. sp. cyclaminis,178565
1405,Cicuta maculata,178650
